Дата,Курс,Отклонение от медианы,Отклонение от среднего
2009-07-18,31.7837,0.391099999999998,-11.481625801701572
2009-07-17,31.6943,0.30169999999999675,-11.571025801701573
2009-07-16,32.047,0.6543999999999954,-11.218325801701575
2009-07-15,32.5072,1.1145999999999958,-10.758125801701574
2009-07-14,33.0597,1.6670999999999978,-10.205625801701572
2009-07-11,32.0353,0.6426999999999978,-11.230025801701572
2009-07-10,31.8878,0.495199999999997,-11.377525801701573
2009-07-09,31.7819,0.38929999999999865,-11.483425801701571
2009-07-08,31.4695,0.07689999999999841,-11.795825801701572
2009-07-07,31.4143,0.021699999999999164,-11.85102580170157
2009-07-04,31.2481,-0.14450000000000074,-12.01722580170157
2009-07-03,31.1252,-0.2674000000000021,-12.140125801701572
2009-07-02,31.1904,-0.20220000000000127,-12.074925801701571
2009-07-01,31.0385,-0.3541000000000025,-12.226825801701573
2009-06-30,31.2904,-0.10219999999999985,-11.97492580170157
2009-06-27,31.1184,-0.27420000000000044,-12.14692580170157
2009-06-26,31.2037,-0.1889000000000003,-12.06162580170157
2009-06-25,31.1365,-0.2561,-12.12882580170157
2009-06-24,31.5765,0.18389999999999773,-11.688825801701572
2009-06-23,31.2408,-0.1518000000000015,-12.024525801701571
2009-06-20,31.1541,-0.23850000000000193,-12.111225801701572
2009-06-19,31.0998,-0.2928000000000033,-12.165525801701573
2009-06-18,31.1297,-0.2629000000000019,-12.135625801701572
2009-06-17,31.3185,-0.07410000000000139,-11.946825801701571
2009-06-16,31.1548,-0.2378,-12.11052580170157
2009-06-12,30.9124,-0.48019999999999996,-12.35292580170157
2009-06-11,30.9277,-0.4649000000000001,-12.33762580170157
2009-06-10,31.2637,-0.12890000000000157,-12.001625801701572
2009-06-09,31.0751,-0.31750000000000256,-12.190225801701573
2009-06-06,30.6919,-0.7007000000000012,-12.573425801701571
2009-06-05,30.8767,-0.515900000000002,-12.388625801701572
2009-06-04,30.5131,-0.8795000000000002,-12.75222580170157
2009-06-03,30.7321,-0.6605000000000025,-12.533225801701573
2009-06-02,30.7441,-0.6485000000000021,-12.521225801701572
2009-05-30,30.9843,-0.40830000000000055,-12.28102580170157
2009-05-29,31.3259,-0.06670000000000087,-11.93942580170157
2009-05-28,31.1846,-0.20800000000000196,-12.080725801701572
2009-05-27,31.1465,-0.24610000000000198,-12.118825801701572
2009-05-26,31.0516,-0.3410000000000011,-12.213725801701571
2009-05-23,31.1998,-0.19280000000000186,-12.065525801701572
2009-05-22,31.4586,0.06599999999999895,-11.806725801701571
2009-05-21,31.8009,0.408299999999997,-11.464425801701573
2009-05-20,31.9498,0.5571999999999981,-11.315525801701572
2009-05-19,32.2919,0.8992999999999967,-10.973425801701573
2009-05-16,32.0797,0.6871000000000009,-11.185625801701569
2009-05-15,32.1677,0.7751000000000019,-11.097625801701568
2009-05-14,31.9841,0.5914999999999999,-11.28122580170157
2009-05-13,32.2817,0.8890999999999991,-10.98362580170157
2009-05-09,32.5534,1.1608000000000018,-10.711925801701568
2009-05-08,32.7915,1.3988999999999976,-10.473825801701572
2009-05-07,32.8883,1.4956999999999994,-10.37702580170157
2009-05-06,32.8146,1.421999999999997,-10.450725801701573
2009-05-05,32.9672,1.5745999999999967,-10.298125801701573
2009-05-01,32.974,1.581399999999995,-10.291325801701575
2009-04-30,33.2491,1.856499999999997,-10.016225801701573
2009-04-29,33.5533,2.1606999999999985,-9.712025801701571
2009-04-28,33.3904,1.997799999999998,-9.874925801701572
2009-04-25,33.4187,2.0260999999999996,-9.84662580170157
2009-04-24,33.7848,2.3921999999999954,-9.480525801701575
2009-04-23,34.0597,2.667099999999998,-9.205625801701572
2009-04-22,34.1043,2.7117000000000004,-9.16102580170157
2009-04-21,33.5371,2.1445000000000007,-9.72822580170157
2009-04-18,33.4677,2.075099999999999,-9.797625801701571
2009-04-17,33.4184,2.0257999999999967,-9.846925801701573
2009-04-16,33.4507,2.058099999999996,-9.814625801701574
2009-04-15,33.3887,1.9960999999999984,-9.876625801701572
2009-04-14,33.4863,2.0936999999999983,-9.779025801701572
2009-04-11,33.6309,2.2382999999999953,-9.634425801701575
2009-04-10,33.5334,2.1407999999999987,-9.731925801701571
2009-04-09,33.7781,2.3855000000000004,-9.48722580170157
2009-04-08,33.384,1.9913999999999987,-9.881325801701571
2009-04-07,33.1743,1.7817000000000007,-10.09102580170157
2009-04-04,33.4095,2.0168999999999997,-9.85582580170157
2009-04-03,33.7636,2.370999999999995,-9.501725801701575
2009-04-02,33.9456,2.5529999999999973,-9.319725801701573
2009-04-01,33.9032,2.5105999999999966,-9.362125801701573
2009-03-31,34.0134,2.6207999999999956,-9.251925801701574
2009-03-28,33.4133,2.020699999999998,-9.852025801701572
2009-03-27,33.4668,2.0741999999999976,-9.798525801701572
2009-03-26,33.7268,2.3341999999999956,-9.538525801701574
2009-03-25,33.2726,1.8799999999999955,-9.992725801701575
2009-03-24,33.3034,1.9108000000000018,-9.961925801701568
2009-03-21,33.423,2.0304,-9.84232580170157
2009-03-20,33.8222,2.4296000000000006,-9.44312580170157
2009-03-19,34.4203,3.027699999999996,-8.845025801701574
2009-03-18,34.5318,3.1391999999999953,-8.733525801701575
2009-03-17,34.8388,3.4461999999999975,-8.426525801701573
2009-03-14,34.8316,3.439,-8.43372580170157
2009-03-13,35.2944,3.9018000000000015,-7.9709258017015685
2009-03-12,35.1164,3.723799999999997,-8.148925801701573
2009-03-11,35.4534,4.0608,-7.81192580170157
2009-03-07,35.7374,4.344799999999999,-7.527925801701571
2009-03-06,35.8899,4.497299999999996,-7.375425801701574
2009-03-05,36.2284,4.835799999999999,-7.036925801701571
2009-03-04,36.2054,4.812799999999996,-7.059925801701574
2009-03-03,36.1644,4.771799999999999,-7.100925801701571
2009-02-28,35.7205,4.3279,-7.54482580170157
2009-02-27,35.7223,4.329699999999995,-7.5430258017015746
2009-02-26,35.7442,4.351599999999998,-7.521125801701572
2009-02-25,36.0254,4.632799999999996,-7.239925801701574
2009-02-21,36.076,4.683399999999999,-7.189325801701571
2009-02-20,36.091,4.6983999999999995,-7.1743258017015705
2009-02-19,36.4267,5.034099999999995,-6.838625801701575
2009-02-18,35.6345,4.241900000000001,-7.630825801701569
2009-02-17,34.7797,3.3870999999999967,-8.485625801701573
2009-02-14,34.5578,3.1651999999999987,-8.707525801701571
2009-02-13,34.8003,3.4076999999999984,-8.465025801701572
2009-02-12,35.8323,4.439699999999995,-7.433025801701575
2009-02-11,35.9285,4.535899999999998,-7.336825801701572
2009-02-10,36.1258,4.7331999999999965,-7.1395258017015735
2009-02-07,36.3798,4.987200000000001,-6.885525801701569
2009-02-06,36.3095,4.916899999999998,-6.955825801701572
2009-02-05,36.0135,4.620899999999999,-7.251825801701571
2009-02-04,36.129,4.736399999999996,-7.136325801701574
2009-02-03,36.1767,4.784099999999995,-7.088625801701575
2009-01-31,35.4146,4.0219999999999985,-7.8507258017015715
2009-01-30,34.6847,3.292099999999998,-8.580625801701572
2009-01-29,33.2155,1.822899999999997,-10.049825801701573
2009-01-28,32.9979,1.6052999999999997,-10.26742580170157
2009-01-27,32.9018,1.5091999999999999,-10.36352580170157
2009-01-24,32.8926,1.5,-10.37272580170157
2009-01-23,32.7991,1.4065000000000012,-10.466225801701569
2009-01-22,32.643,1.250399999999999,-10.622325801701571
2009-01-21,33.4154,2.0227999999999966,-9.849925801701573
2009-01-20,32.9085,1.515899999999995,-10.356825801701575
2009-01-17,32.5747,1.1820999999999984,-10.690625801701572
2009-01-16,32.2135,0.8209000000000017,-11.051825801701568
2009-01-15,31.5616,0.16899999999999693,-11.703725801701573
2009-01-14,31.2226,-0.1700000000000017,-12.042725801701572
2009-01-13,30.9981,-0.39450000000000074,-12.26722580170157
2009-01-12,30.5331,-0.8595000000000006,-12.73222580170157
2009-01-01,29.3916,-2.0010000000000012,-13.873725801701571
2008-12-31,29.3804,-2.0122,-13.88492580170157
2008-12-30,29.23,-2.162600000000001,-14.035325801701571
2008-12-27,29.0058,-2.386800000000001,-14.259525801701571
2008-12-26,28.6735,-2.719100000000001,-14.591825801701571
2008-12-25,28.6119,-2.780700000000003,-14.653425801701573
2008-12-24,28.3359,-3.056700000000003,-14.929425801701573
2008-12-23,28.2682,-3.1244000000000014,-14.997125801701571
2008-12-20,27.7351,-3.6575000000000024,-15.530225801701572
2008-12-19,27.6095,-3.783100000000001,-15.655825801701571
2008-12-18,27.5199,-3.872700000000002,-15.745425801701572
2008-12-17,27.6009,-3.7917000000000023,-15.664425801701572
2008-12-16,27.816,-3.5766000000000027,-15.449325801701573
2008-12-13,27.8077,-3.584900000000001,-15.457625801701571
2008-12-12,27.931,-3.4616000000000007,-15.33432580170157
2008-12-11,27.8671,-3.525500000000001,-15.398225801701571
2008-12-10,28.0029,-3.3897000000000013,-15.262425801701571
2008-12-09,28.0043,-3.388300000000001,-15.261025801701571
2008-12-06,28.0916,-3.301000000000002,-15.173725801701572
2008-12-05,27.9576,-3.4350000000000023,-15.307725801701572
2008-12-04,27.9212,-3.4714000000000027,-15.344125801701573
2008-12-03,28.0166,-3.3760000000000012,-15.248725801701571
2008-12-02,27.9409,-3.4517000000000024,-15.324425801701572
2008-11-29,27.606,-3.7866,-15.65932580170157
2008-11-28,27.4216,-3.971,-15.84372580170157
2008-11-27,27.3563,-4.036300000000001,-15.90902580170157
2008-11-26,27.3913,-4.0013000000000005,-15.87402580170157
2008-11-25,27.6613,-3.731300000000001,-15.604025801701571
2008-11-22,27.5665,-3.8261000000000003,-15.69882580170157
2008-11-21,27.5715,-3.8211000000000013,-15.693825801701571
2008-11-20,27.4413,-3.9513000000000034,-15.824025801701573
2008-11-19,27.4301,-3.962500000000002,-15.835225801701572
2008-11-18,27.4374,-3.9552000000000014,-15.827925801701571
2008-11-15,27.3386,-4.054000000000002,-15.926725801701572
2008-11-14,27.6704,-3.722200000000001,-15.59492580170157
2008-11-13,27.4704,-3.9222,-15.79492580170157
2008-11-12,27.3399,-4.0527000000000015,-15.925425801701572
2008-11-11,26.9639,-4.428700000000003,-16.301425801701573
2008-11-08,27.0041,-4.3885000000000005,-16.26122580170157
2008-11-07,26.9114,-4.481200000000001,-16.35392580170157
2008-11-06,26.9146,-4.4780000000000015,-16.35072580170157
2008-11-02,27.0793,-4.313300000000002,-16.18602580170157
2008-11-01,27.0981,-4.294500000000003,-16.167225801701573
2008-10-31,26.543,-4.849600000000002,-16.722325801701572
2008-10-30,27.0979,-4.294700000000002,-16.167425801701572
2008-10-29,27.3018,-4.0908000000000015,-15.963525801701572
2008-10-28,27.3507,-4.041900000000002,-15.914625801701572
2008-10-25,27.0596,-4.333000000000002,-16.205725801701572
2008-10-24,26.9793,-4.413300000000003,-16.286025801701573
2008-10-23,26.9215,-4.4711,-16.34382580170157
2008-10-22,26.4417,-4.950900000000001,-16.82362580170157
2008-10-21,26.0561,-5.336500000000001,-17.20922580170157
2008-10-18,26.2505,-5.142100000000003,-17.014825801701573
2008-10-17,26.3691,-5.023500000000002,-16.896225801701572
2008-10-16,26.1347,-5.257900000000003,-17.130625801701573
2008-10-15,26.0871,-5.305500000000002,-17.178225801701572
2008-10-14,26.1111,-5.281500000000001,-17.15422580170157
2008-10-11,26.208,-5.184600000000003,-17.057325801701573
2008-10-10,26.0695,-5.3231,-17.19582580170157
2008-10-09,26.1629,-5.229700000000001,-17.10242580170157
2008-10-08,26.1791,-5.213500000000003,-17.086225801701573
2008-10-07,26.1784,-5.214200000000002,-17.08692580170157
2008-10-04,25.8993,-5.493300000000001,-17.36602580170157
2008-10-03,25.8213,-5.571300000000001,-17.44402580170157
2008-10-02,25.6023,-5.790300000000002,-17.663025801701572
2008-10-01,25.3718,-6.020800000000001,-17.89352580170157
2008-09-30,25.2464,-6.1462,-18.01892580170157
2008-09-27,25.0221,-6.370500000000003,-18.243225801701573
2008-09-26,24.8982,-6.494400000000002,-18.367125801701572
2008-09-25,25.0703,-6.322300000000002,-18.195025801701572
2008-09-24,24.9864,-6.406200000000002,-18.278925801701572
2008-09-23,25.269,-6.123600000000003,-17.996325801701573
2008-09-20,25.4863,-5.906300000000002,-17.77902580170157
2008-09-19,25.4307,-5.9619,-17.83462580170157
2008-09-18,25.5245,-5.868100000000002,-17.740825801701572
2008-09-17,25.5064,-5.886200000000002,-17.758925801701572
2008-09-16,25.3938,-5.998800000000003,-17.871525801701573
2008-09-13,25.7013,-5.691300000000002,-17.564025801701572
2008-09-12,25.7842,-5.608400000000003,-17.481125801701573
2008-09-11,25.5761,-5.816500000000001,-17.68922580170157
2008-09-10,25.5814,-5.811200000000003,-17.683925801701573
2008-09-09,25.2626,-6.130000000000003,-18.002725801701573
2008-09-06,25.4552,-5.9374,-17.81012580170157
2008-09-05,25.2144,-6.1782,-18.05092580170157
2008-09-04,24.8739,-6.518700000000003,-18.391425801701573
2008-09-03,24.7184,-6.674200000000003,-18.546925801701573
2008-09-02,24.667,-6.7256,-18.59832580170157
2008-08-30,24.5769,-6.815700000000003,-18.688425801701573
2008-08-29,24.5474,-6.845200000000002,-18.717925801701572
2008-08-28,24.6019,-6.790700000000001,-18.66342580170157
2008-08-27,24.5803,-6.8123000000000005,-18.68502580170157
2008-08-26,24.4389,-6.953700000000001,-18.82642580170157
2008-08-23,24.2699,-7.122700000000002,-18.995425801701572
2008-08-22,24.3013,-7.0913,-18.96402580170157
2008-08-21,24.4316,-6.961000000000002,-18.833725801701572
2008-08-20,24.5703,-6.822300000000002,-18.695025801701572
2008-08-19,24.4898,-6.902800000000003,-18.775525801701573
2008-08-16,24.5054,-6.8872,-18.75992580170157
2008-08-15,24.2901,-7.102500000000003,-18.975225801701573
2008-08-14,24.1559,-7.236700000000003,-19.109425801701573
2008-08-13,24.3424,-7.0502,-18.92292580170157
2008-08-12,24.5697,-6.822900000000001,-18.69562580170157
2008-08-09,23.8782,-7.514400000000002,-19.387125801701572
2008-08-08,23.5816,-7.811,-19.68372580170157
2008-08-07,23.5142,-7.878400000000003,-19.751125801701573
2008-08-06,23.4354,-7.9572,-19.82992580170157
2008-08-05,23.4039,-7.9887000000000015,-19.86142580170157
2008-08-02,23.4697,-7.922900000000002,-19.795625801701572
2008-08-01,23.4186,-7.974,-19.84672580170157
2008-07-31,23.4456,-7.947000000000003,-19.819725801701573
2008-07-30,23.3278,-8.064800000000002,-19.93752580170157
2008-07-29,23.361,-8.031600000000001,-19.90432580170157
2008-07-26,23.3572,-8.035400000000003,-19.908125801701573
2008-07-25,23.3782,-8.014400000000002,-19.887125801701572
2008-07-24,23.322,-8.070600000000002,-19.943325801701572
2008-07-23,23.196,-8.1966,-20.06932580170157
2008-07-22,23.212,-8.180600000000002,-20.053325801701572
2008-07-19,23.1937,-8.198900000000002,-20.071625801701572
2008-07-18,23.225,-8.1676,-20.04032580170157
2008-07-17,23.1638,-8.228800000000003,-20.101525801701573
2008-07-16,23.1255,-8.267100000000003,-20.139825801701573
2008-07-15,23.23,-8.162600000000001,-20.03532580170157
2008-07-12,23.3727,-8.019900000000003,-19.892625801701573
2008-07-11,23.4363,-7.956300000000002,-19.829025801701572
2008-07-10,23.4147,-7.977900000000002,-19.85062580170157
2008-07-09,23.5024,-7.8902,-19.76292580170157
2008-07-08,23.5589,-7.8337,-19.70642580170157
2008-07-05,23.5125,-7.880100000000002,-19.752825801701572
2008-07-04,23.3759,-8.0167,-19.88942580170157
2008-07-03,23.4147,-7.977900000000002,-19.85062580170157
2008-07-02,23.4689,-7.9237,-19.79642580170157
2008-07-01,23.4068,-7.985800000000001,-19.85852580170157
2008-06-28,23.4573,-7.935300000000002,-19.80802580170157
2008-06-27,23.5245,-7.868100000000002,-19.740825801701572
2008-06-26,23.6113,-7.781300000000002,-19.65402580170157
2008-06-25,23.6223,-7.770300000000002,-19.643025801701572
2008-06-24,23.5908,-7.8018,-19.67452580170157
2008-06-21,23.6288,-7.763800000000003,-19.636525801701573
2008-06-20,23.5979,-7.794700000000002,-19.667425801701572
2008-06-19,23.6586,-7.734000000000002,-19.60672580170157
2008-06-18,23.6402,-7.7524000000000015,-19.62512580170157
2008-06-17,23.7795,-7.613100000000003,-19.485825801701573
2008-06-12,23.6748,-7.7178,-19.59052580170157
2008-06-11,23.6109,-7.781700000000001,-19.65442580170157
2008-06-10,23.521,-7.871600000000001,-19.74432580170157
2008-06-08,23.5651,-7.827500000000001,-19.70022580170157
2008-06-07,23.6809,-7.7117,-19.58442580170157
2008-06-06,23.8116,-7.581000000000003,-19.453725801701573
2008-06-05,23.8019,-7.590700000000002,-19.46342580170157
2008-06-04,23.6968,-7.695800000000002,-19.568525801701572
2008-06-03,23.7473,-7.645300000000002,-19.518025801701572
2008-05-31,23.7384,-7.654200000000003,-19.526925801701573
2008-05-30,23.6659,-7.726700000000001,-19.59942580170157
2008-05-29,23.5847,-7.8079,-19.68062580170157
2008-05-28,23.5513,-7.8413,-19.71402580170157
2008-05-27,23.5483,-7.8443000000000005,-19.71702580170157
2008-05-24,23.6007,-7.791900000000002,-19.664625801701572
2008-05-23,23.5758,-7.816800000000001,-19.68952580170157
2008-05-22,23.6874,-7.705200000000001,-19.57792580170157
2008-05-21,23.7462,-7.6464,-19.51912580170157
2008-05-20,23.7238,-7.668800000000001,-19.54152580170157
2008-05-17,23.8391,-7.553500000000003,-19.426225801701573
2008-05-16,23.8482,-7.544400000000003,-19.417125801701573
2008-05-15,23.8521,-7.5405000000000015,-19.41322580170157
2008-05-14,23.7199,-7.6727000000000025,-19.545425801701573
2008-05-13,23.8328,-7.559800000000003,-19.432525801701573
2008-05-09,23.8833,-7.509300000000003,-19.382025801701573
2008-05-08,23.7523,-7.6403,-19.51302580170157
2008-05-07,23.7456,-7.647000000000002,-19.519725801701572
2008-05-06,23.7633,-7.629300000000001,-19.50202580170157
2008-05-05,23.7939,-7.598700000000001,-19.47142580170157
2008-05-01,23.6588,-7.733800000000002,-19.606525801701572
2008-04-30,23.6471,-7.745500000000003,-19.618225801701573
2008-04-29,23.6037,-7.788900000000002,-19.66162580170157
2008-04-26,23.6007,-7.791900000000002,-19.664625801701572
2008-04-25,23.4391,-7.953500000000002,-19.826225801701572
2008-04-24,23.3448,-8.047800000000002,-19.920525801701572
2008-04-23,23.4299,-7.962700000000002,-19.83542580170157
2008-04-22,23.4704,-7.9222,-19.79492580170157
2008-04-19,23.3696,-8.023000000000003,-19.895725801701573
2008-04-18,23.3703,-8.022300000000001,-19.89502580170157
2008-04-17,23.4482,-7.944400000000002,-19.81712580170157
2008-04-16,23.4549,-7.937700000000003,-19.810425801701573
2008-04-15,23.5139,-7.878700000000002,-19.751425801701572
2008-04-12,23.4825,-7.9101,-19.78282580170157
2008-04-11,23.4628,-7.9298,-19.80252580170157
2008-04-10,23.5437,-7.8489,-19.72162580170157
2008-04-09,23.533,-7.8596,-19.73232580170157
2008-04-08,23.6028,-7.789800000000003,-19.662525801701573
2008-04-05,23.5982,-7.794400000000003,-19.667125801701573
2008-04-04,23.6153,-7.7773,-19.65002580170157
2008-04-03,23.6706,-7.722000000000001,-19.59472580170157
2008-04-02,23.5799,-7.812700000000003,-19.685425801701573
2008-04-01,23.5027,-7.889900000000001,-19.76262580170157
2008-03-29,23.5156,-7.8770000000000024,-19.749725801701572
2008-03-28,23.5171,-7.875500000000002,-19.748225801701572
2008-03-27,23.6559,-7.736700000000003,-19.609425801701573
2008-03-26,23.701,-7.691600000000001,-19.56432580170157
2008-03-25,23.8351,-7.557500000000001,-19.43022580170157
2008-03-22,23.7773,-7.615300000000001,-19.48802580170157
2008-03-21,23.6781,-7.714500000000001,-19.58722580170157
2008-03-20,23.5581,-7.834500000000002,-19.707225801701572
2008-03-19,23.5325,-7.860100000000003,-19.732825801701573
2008-03-18,23.5126,-7.880000000000003,-19.752725801701573
2008-03-15,23.649,-7.743600000000001,-19.61632580170157
2008-03-14,23.6924,-7.700200000000002,-19.572925801701572
2008-03-13,23.8461,-7.546500000000002,-19.41922580170157
2008-03-12,23.8587,-7.533900000000003,-19.406625801701573
2008-03-08,23.8353,-7.5573000000000015,-19.43002580170157
2008-03-07,23.9349,-7.457700000000003,-19.330425801701573
2008-03-06,24.0473,-7.345300000000002,-19.21802580170157
2008-03-05,24.048,-7.344600000000003,-19.217325801701573
2008-03-04,24.0103,-7.382300000000001,-19.25502580170157
2008-03-01,24.0023,-7.3903,-19.26302580170157
2008-02-29,24.1159,-7.276700000000002,-19.14942580170157
2008-02-28,24.1966,-7.1960000000000015,-19.06872580170157
2008-02-27,24.4558,-6.936800000000002,-18.80952580170157
2008-02-23,24.4663,-6.926300000000001,-18.79902580170157
2008-02-22,24.5299,-6.8627,-18.73542580170157
2008-02-21,24.5486,-6.844000000000001,-18.71672580170157
2008-02-20,24.5206,-6.872,-18.74472580170157
2008-02-19,24.5767,-6.815900000000003,-18.688625801701573
2008-02-16,24.5861,-6.806500000000003,-18.679225801701573
2008-02-15,24.6392,-6.753400000000003,-18.626125801701573
2008-02-14,24.6655,-6.7271,-18.59982580170157
2008-02-13,24.6537,-6.738900000000001,-18.61162580170157
2008-02-12,24.6715,-6.7211,-18.59382580170157
2008-02-09,24.7813,-6.6113,-18.48402580170157
2008-02-08,24.6466,-6.746000000000002,-18.618725801701572
2008-02-07,24.6706,-6.722000000000001,-18.59472580170157
2008-02-06,24.5211,-6.871500000000001,-18.74422580170157
2008-02-05,24.4543,-6.938300000000002,-18.81102580170157
2008-02-02,24.4201,-6.9725,-18.84522580170157
2008-02-01,24.4262,-6.9664,-18.83912580170157
2008-01-31,24.4764,-6.9162,-18.78892580170157
2008-01-30,24.475,-6.9176,-18.79032580170157
2008-01-29,24.5952,-6.797400000000003,-18.670125801701573
2008-01-26,24.4386,-6.954000000000001,-18.82672580170157
2008-01-25,24.6349,-6.757700000000003,-18.630425801701573
2008-01-24,24.6325,-6.760100000000001,-18.63282580170157
2008-01-23,24.8917,-6.5009000000000015,-18.37362580170157
2008-01-22,24.6456,-6.747,-18.61972580170157
2008-01-19,24.5076,-6.885000000000002,-18.75772580170157
2008-01-18,24.5043,-6.888300000000001,-18.76102580170157
2008-01-17,24.3367,-7.055900000000001,-18.92862580170157
2008-01-16,24.2858,-7.106800000000003,-18.979525801701573
2008-01-15,24.2913,-7.101300000000002,-18.974025801701572
2008-01-12,24.3671,-7.025500000000001,-18.89822580170157
2008-01-11,24.4796,-6.913,-18.78572580170157
2008-01-10,24.4387,-6.953900000000001,-18.82662580170157
2007-12-30,24.5462,-6.846400000000003,-18.719125801701573
2007-12-29,24.5398,-6.852800000000002,-18.725525801701572
2007-12-28,24.6387,-6.753900000000002,-18.62662580170157
2007-12-27,24.7019,-6.690700000000003,-18.563425801701573
2007-12-26,24.7196,-6.673000000000002,-18.545725801701572
2007-12-25,24.7307,-6.661900000000003,-18.534625801701573
2007-12-22,24.7235,-6.6691,-18.54182580170157
2007-12-21,24.7529,-6.639700000000001,-18.51242580170157
2007-12-20,24.7281,-6.6645,-18.53722580170157
2007-12-19,24.7236,-6.6690000000000005,-18.54172580170157
2007-12-18,24.706,-6.686600000000002,-18.559325801701572
2007-12-15,24.5092,-6.883400000000002,-18.75612580170157
2007-12-14,24.4286,-6.964000000000002,-18.836725801701572
2007-12-13,24.4432,-6.949400000000001,-18.82212580170157
2007-12-12,24.4174,-6.975200000000001,-18.84792580170157
2007-12-11,24.488,-6.904600000000002,-18.777325801701572
2007-12-08,24.5295,-6.863100000000003,-18.735825801701573
2007-12-07,24.5506,-6.842000000000002,-18.714725801701572
2007-12-06,24.4236,-6.969000000000001,-18.84172580170157
2007-12-05,24.4733,-6.919300000000003,-18.792025801701573
2007-12-04,24.456,-6.936600000000002,-18.809325801701572
2007-12-01,24.4171,-6.9755,-18.84822580170157
2007-11-30,24.3506,-7.042000000000002,-18.91472580170157
2007-11-29,24.3622,-7.0304,-18.90312580170157
2007-11-28,24.3111,-7.081500000000002,-18.954225801701572
2007-11-27,24.3104,-7.0822,-18.95492580170157
2007-11-24,24.2649,-7.127700000000001,-19.00042580170157
2007-11-23,24.3174,-7.075200000000002,-18.947925801701572
2007-11-22,24.3391,-7.053500000000003,-18.926225801701573
2007-11-21,24.4328,-6.959800000000001,-18.83252580170157
2007-11-20,24.4975,-6.895100000000003,-18.767825801701573
2007-11-17,24.5153,-6.877300000000002,-18.75002580170157
2007-11-16,24.462,-6.930600000000002,-18.803325801701572
2007-11-15,24.4917,-6.9009,-18.77362580170157
2007-11-14,24.5286,-6.864000000000001,-18.73672580170157
2007-11-13,24.4946,-6.898000000000003,-18.770725801701573
2007-11-10,24.4458,-6.946800000000003,-18.819525801701573
2007-11-09,24.483,-6.909600000000001,-18.78232580170157
2007-11-08,24.5123,-6.880300000000002,-18.753025801701572
2007-11-07,24.6232,-6.769400000000001,-18.64212580170157
2007-11-03,24.6674,-6.725200000000001,-18.59792580170157
2007-11-02,24.6847,-6.707900000000002,-18.580625801701572
2007-11-01,24.6724,-6.720200000000002,-18.592925801701572
2007-10-31,24.7238,-6.668800000000001,-18.54152580170157
2007-10-30,24.6983,-6.694300000000002,-18.567025801701572
2007-10-27,24.7722,-6.6204,-18.49312580170157
2007-10-26,24.8508,-6.541800000000002,-18.414525801701572
2007-10-25,24.8912,-6.5014,-18.37412580170157
2007-10-24,24.9225,-6.470100000000002,-18.342825801701572
2007-10-23,24.8066,-6.586000000000002,-18.458725801701572
2007-10-20,24.8494,-6.543200000000002,-18.415925801701572
2007-10-19,24.8749,-6.517700000000001,-18.39042580170157
2007-10-18,24.9275,-6.465100000000003,-18.337825801701573
2007-10-17,24.9012,-6.491400000000002,-18.364125801701572
2007-10-16,24.923,-6.469600000000003,-18.342325801701573
2007-10-13,24.9216,-6.471,-18.34372580170157
2007-10-12,24.9199,-6.472700000000003,-18.345425801701573
2007-10-11,24.9842,-6.4084,-18.28112580170157
2007-10-10,25.0597,-6.332900000000002,-18.205625801701572
2007-10-09,24.98,-6.412600000000001,-18.28532580170157
2007-10-06,24.9814,-6.411200000000001,-18.28392580170157
2007-10-05,25.0111,-6.381500000000003,-18.254225801701573
2007-10-04,24.9297,-6.462900000000001,-18.33562580170157
2007-10-03,24.9093,-6.4833,-18.35602580170157
2007-10-02,24.8784,-6.514200000000002,-18.386925801701572
2007-09-29,24.9493,-6.443300000000001,-18.31602580170157
2007-09-28,24.9619,-6.430700000000002,-18.30342580170157
2007-09-27,24.9755,-6.417100000000001,-18.28982580170157
2007-09-26,25.0315,-6.3611,-18.23382580170157
2007-09-25,25.0062,-6.386400000000002,-18.259125801701572
2007-09-22,25.054,-6.338600000000003,-18.211325801701573
2007-09-21,25.1258,-6.2668,-18.13952580170157
2007-09-20,25.1867,-6.205900000000003,-18.078625801701573
2007-09-19,25.3547,-6.0379000000000005,-17.91062580170157
2007-09-18,25.3286,-6.064,-17.93672580170157
2007-09-15,25.3422,-6.050400000000003,-17.923125801701573
2007-09-14,25.3679,-6.024700000000003,-17.897425801701573
2007-09-13,25.4056,-5.987000000000002,-17.859725801701572
2007-09-12,25.5154,-5.877200000000002,-17.749925801701572
2007-09-11,25.5708,-5.821800000000003,-17.694525801701573
2007-09-08,25.6618,-5.730800000000002,-17.603525801701572
2007-09-07,25.6639,-5.7287,-17.60142580170157
2007-09-06,25.6997,-5.692900000000002,-17.56562580170157
2007-09-05,25.5982,-5.794400000000003,-17.667125801701573
2007-09-04,25.5896,-5.803000000000001,-17.67572580170157
2007-09-01,25.6262,-5.766400000000001,-17.63912580170157
2007-08-31,25.6494,-5.743200000000002,-17.61592580170157
2007-08-30,25.763,-5.6296,-17.50232580170157
2007-08-29,25.6753,-5.717300000000002,-17.59002580170157
2007-08-28,25.6544,-5.738200000000003,-17.610925801701573
2007-08-25,25.7609,-5.631700000000002,-17.504425801701572
2007-08-24,25.7105,-5.682100000000002,-17.554825801701572
